id_usuario,tipo,nombre_empresa,documento_nit,telefono,correo,direccion
902,Proveedor,Mercantil del Sur Corp,,3005099811,mercantildel@yahoo.com,"Diagonal 47 #27-96, Bogotá"
903,Proveedor,Distribuidora Latina Corp,873530882-8,3508537488,distribuidor@yahoo.com,"Carrera 34 #87-45, Pereira"
904,Cliente,Almacenes Progreso SA,851156460-0,3179725456,almacenespro@empresa.co,"Transversal 16 #56-59, Ibagué"
905,Proveedor,Soluciones Empresariales SA,802237377-7,3503468450,solucionesem@outlook.com,"Carrera 67 #38-80, Cúcuta"
906,Cliente,Grupo Comercial XYZ Ltda,817345357-4,3008614476,grupocomerci@gmail.com,"Carrera 37 #76-16, Medellín"
907,Cliente,Distribuciones Andinas Ltda,,3005218353,distribucion@hotmail.com,"Avenida 113 #37-65, Cúcuta"
908,Cliente,Suministros Globales Corp,838290775-3,3142354222,suministrosg@empresa.co,"Carrera 5 #61-46, Barranquilla"
909,Cliente,Distribuidora Latina Ltda,826343904-4,3506067099,distribuidor@yahoo.com,"Avenida 23 #73-56, Pereira"
910,Proveedor,Proveedores Unidos Corp,867114352-2,3144347443,proveedoresu@empresa.co,"Avenida 11 #39-73, Bucaramanga"
911,Proveedor,Distribuidora Latina Ltda,837207805-8,3156255638,distribuidor@yahoo.com,"Avenida 60 #46-55, Bucaramanga"
912,Proveedor,Almacenes Progreso Ltda,950031020-0,3208061842,almacenespro@gmail.com,"Carrera 79 #39-32, Ibagué"
913,Cliente,Proveedores Unidos & Cía,814370967-6,3107760247,proveedoresu@gmail.com,"Diagonal 104 #98-67, Bucaramanga"
914,proveedor,Suministros Globales,974450819-1,3132634085,suministrosg@empresa.co,"Transversal 62 #89-43, Medellín"
915,Proveedor,Logística Express & Cía,950873947-7,3104750438,logísticaexp@hotmail.com,"Avenida 81 #40-93, Medellín"
916,proveedor,GlobalTrade Colombia Corp,830791926-1,3003567284,globaltradec@yahoo.com,"Calle 67 #13-32, Barranquilla"
917,Cliente,Servicios y Bienes SA Ltda,814939281-1,3127787345,serviciosybi@outlook.com,"Carrera 105 #31-70, Cartagena"
918,Proveedor,Red de Proveedores Corp,,3181363358,reddeproveed@hotmail.com,"Carrera 105 #96-85, Barranquilla"
919,Cliente,Cadena de Valor SAS SAS,928974235-4,3122678051,cadenadevalo@yahoo.com,"Diagonal 48 #86-36, Manizales"
920,Cliente,Importadora del Valle Ltda,914040228-2,3005755035,importadorad@outlook.com,"Calle 73 #50-2, Ibagué"
921,Proveedor,  GLOBALTRADE COLOMBIA LTDA  ,895221268-2,3158689839,globaltradec@empresa.co,"Calle 21 #46-65, Cúcuta"
922,Proveedor,Servicios y Bienes SA Ltda,846841149-2,3136692359,serviciosybi@outlook.com,"Carrera 36 #98-85, Cartagena"
923,OTRO,Suministros Globales Corp,901072051-7,3174026182,suministrosg@yahoo.com,"Transversal 100 #85-68, Cartagena"
924,Cliente,Nexo Comercial & Cía,956898704-9,,nexocomercia@gmail.com,"Calle 4 #94-21, Barranquilla"
925,Cliente,Importadora del Valle Ltda,886881653-3,3204969777,importadorad@gmail.com,"Carrera 94 #50-97, Manizales"
926,Cliente,Comercial del Norte & Cía,830728823-0,3212222751,comercialdel@outlook.com,"Avenida 78 #81-4, Cali"
927,Proveedor,  RED DE PROVEEDORES LTDA  ,971099625-9,3164350987,reddeproveed@hotmail.com,"Avenida 63 #57-87, Cartagena"
928,Proveedor,TechSupply SAS Ltda,823090361-9,3002614070,techsupplysa@hotmail.com,"Calle 104 #18-1, Pereira"
929,Proveedor,Nexo Comercial & Cía,891458997-2,3189860962,nexocomercia@outlook.com,"Carrera 107 #27-74, Bucaramanga"
930,,Soluciones Empresariales & Cía,818026696-7,3147310216,solucionesem@gmail.com,"Transversal 11 #17-67, Cartagena"
931,Cliente,Mercantil del Sur,806051201-3,3215863655,mercantildel@empresa.co,"Diagonal 91 #46-9, Cali"
932,Proveedor,Suministros Globales & Cía,938985074-9,3166238506,suministrosg@outlook.com,"Transversal 8 #70-90, Bogotá"
933,Proveedor,  ABASTECEDORES NACIONALES CORP  ,808663680-5,3145376858,abastecedore@hotmail.com,"Avenida 114 #98-8, Cali"
934,Proveedor,Inversiones Omega Corp,863248011-7,3011593277,inversioneso@empresa.co,"Calle 54 #77-95, Ibagué"
935,Proveedor,Cadena de Valor SAS Ltda,872614047-0,3011597270,cadenadevalo@outlook.com,"Transversal 29 #84-45, Manizales"
936,Proveedor,Mercantil del Sur,807074299-3,3167365080,mercantildel@gmail.com,"Transversal 62 #7-50, Manizales"
937,Cliente,Almacenes Progreso Corp,947517342-2,3018347629,almacenespro@gmail.com,"Transversal 116 #48-46, Barranquilla"
938,Proveedor,Comercial del Norte SAS,824693594-9,3004810540,comercialdel@outlook.com,"Transversal 73 #6-2, Barranquilla"
939,,Suministros Globales,917723949-2,3121733490,suministrosg@empresa.co,"Avenida 78 #84-32, Cartagena"
940,Proveedor,Corporación Integral Corp,976252113-1,3015197640,corporacióni@yahoo.com,"Carrera 64 #91-95, Pereira"
941,OTRO,Mercantil del Sur Ltda,898497996-8,3125097093,mercantildel@yahoo.com,"Avenida 41 #90-70, Cúcuta"
942,cliente,Almacenes Progreso Corp,875103905-1,3113300684,almacenespro@yahoo.com,"Carrera 40 #95-71, Barranquilla"
943,Cliente,Comercial del Norte SAS,974458372-7,3011357181,comercialdel@outlook.com,"Calle 35 #36-76, Manizales"
944,Cliente,Suministros Globales,963677908-6,3151316224,suministrosg@outlook.com,"Diagonal 57 #6-29, Barranquilla"
945,Proveedor,  ALMACENES PROGRESO & CÍA  ,977275435-4,3006835191,almacenespro@gmail.com,"Transversal 97 #44-34, Ibagué"
946,Cliente,Distribuciones Andinas SA,914769361-0,3202832243,distribucion@yahoo.com,"Diagonal 93 #87-37, Cúcuta"
947,Cliente,Nexo Comercial Corp,843633879-6,3154996784,nexocomercia@hotmail.com,"Calle 36 #88-36, Bogotá"
948,Cliente,Cadena de Valor SAS SA,953298827-6,3005601485,,"Avenida 85 #33-84, Ibagué"
949,Cliente,Grupo Comercial XYZ & Cía,871005887-2,3158763225,grupocomerci@gmail.com,"Diagonal 2 #60-5, Pereira"
950,Cliente,Cadena de Valor SAS SAS,815726246-9,3015637988,cadenadevalo@yahoo.com,
951,Cliente,Abastecedores Nacionales SA,834151024-3,3183927545,abastecedore@hotmail.com,"Transversal 84 #7-30, Bogotá"
952,Cliente,TechSupply SAS Corp,955663228-5,3004824407,techsupplysa@gmail.com,"Avenida 33 #3-87, Pereira"
953,Proveedor,Comercial del Norte & Cía,893879838-1,3019505007,comercialdel@outlook.com,"Calle 66 #10-31, Barranquilla"
954,Cliente,Soluciones Empresariales Corp,819164458-6,3505749368,solucionesem@hotmail.com,"Calle 42 #78-47, Pereira"
955,cliente,Soluciones Empresariales Ltda,966944405-0,3107179080,solucionesem@gmail.com,"Avenida 120 #20-76, Medellín"
956,Cliente,Inversiones Omega & Cía,857678383-6,3211546929,inversioneso@hotmail.com,"Diagonal 98 #84-11, Bogotá"
957,Cliente,Mercantil del Sur & Cía,944677955-1,3219854283,mercantildel@gmail.com,"Transversal 61 #85-68, Cúcuta"
958,Cliente,Abastecedores Nacionales SAS,865506034-5,3117072764,abastecedore@hotmail.com,"Diagonal 41 #96-15, Barranquilla"
959,Proveedor,  ALMACENES PROGRESO SA  ,894485149-8,3162282513,almacenespro@empresa.co,"Diagonal 78 #30-58, Manizales"
960,,Proveedores Unidos & Cía,909418972-9,3183317607,proveedoresu@yahoo.com,"Avenida 102 #37-44, Pereira"
961,Proveedor,Almacenes Progreso & Cía,954621977-7,3184323637,almacenespro@hotmail.com,
962,Cliente,Cadena de Valor SAS Corp,999408350-1,3101571694,cadenadevalo@outlook.com,"Calle 89 #22-10, Cali"
963,Cliente,Servicios y Bienes SA Ltda,895124875-2,3145050605,serviciosybi@empresa.co,"Calle 44 #44-76, Ibagué"
964,Cliente,Comercial del Norte,920499425-6,3188545615,comercialdel@outlook.com,"Avenida 97 #62-90, Cali"
965,Proveedor,Nexo Comercial & Cía,840871014-0,3177205454,nexocomercia@outlook.com,"Diagonal 42 #57-23, Cúcuta"
966,Proveedor,Abastecedores Nacionales,879818888-7,3131810137,abastecedore@yahoo.com,"Transversal 115 #68-75, Cúcuta"
967,Cliente,Almacenes Progreso SA,903097401-5,3203993320,almacenespro@hotmail.com,"Calle 105 #95-94, Barranquilla"
968,Cliente,Abastecedores Nacionales & Cía,826700345-5,3123778181,abastecedore@gmail.com,"Avenida 36 #63-57, Barranquilla"
969,Proveedor,Grupo Comercial XYZ SA,862189672-4,3102610210,,"Transversal 108 #66-97, Cali"
970,Proveedor,Comercial del Norte & Cía,801789151-7,3211432471,comercialdel@empresa.co,"Carrera 37 #74-55, Bucaramanga"
971,Proveedor,Red de Proveedores SA,992267138-1,3158252219,reddeproveed@outlook.com,"Avenida 12 #18-36, Bogotá"
972,Proveedor,Suministros Globales Corp,995249640-1,3133629445,suministrosg@yahoo.com,"Avenida 36 #59-81, Cúcuta"
973,Cliente,Suministros Globales Corp,810296337-6,3019745909,suministrosg@empresa.co,"Carrera 108 #72-85, Medellín"
974,Proveedor,Distribuciones Andinas SAS,957395350-6,3214694503,distribucion@hotmail.com,"Avenida 61 #20-63, Cali"
975,Proveedor,  GRUPO COMERCIAL XYZ SAS  ,970395505-1,3164593496,grupocomerci@gmail.com,"Diagonal 9 #63-72, Ibagué"
976,Cliente,TechSupply SAS,984678670-4,3177380211,techsupplysa@yahoo.com,"Carrera 82 #45-62, Cúcuta"
977,Proveedor,  TECHSUPPLY SAS SA  ,878414269-7,3157580192,techsupplysa@yahoo.com,"Avenida 70 #62-38, Bogotá"
978,Cliente,Grupo Comercial XYZ Ltda,887348104-3,3188128056,grupocomerci@gmail.com,"Carrera 60 #41-85, Bogotá"
979,Proveedor,Distribuidora Latina Corp,929852627-7,3177912261,distribuidor@hotmail.com,"Calle 38 #35-65, Barranquilla"
980,Cliente,Almacenes Progreso,870224124-5,3147566239,almacenespro@outlook.com,"Diagonal 52 #34-7, Cartagena"
981,Proveedor,Mercantil del Sur SA,882815196-7,3144712966,mercantildel@yahoo.com,"Carrera 69 #27-81, Bogotá"
982,Cliente,GlobalTrade Colombia & Cía,834685977-9,3161334200,globaltradec@gmail.com,"Diagonal 12 #91-43, Pereira"
983,Proveedor,Cadena de Valor SAS,939223780-3,3139983740,cadenadevalo@hotmail.com,
984,,TechSupply SAS SA,910969951-3,3165172556,techsupplysa@gmail.com,"Calle 109 #3-97, Cúcuta"
985,Proveedor,Corporación Integral,875991319-4,3004858847,corporacióni@hotmail.com,"Calle 35 #96-16, Manizales"
986,Cliente,Proveedores Unidos Corp,822794635-1,3019464267,proveedoresu@outlook.com,"Calle 2 #96-70, Ibagué"
987,Cliente,Importadora del Valle Corp,852152734-9,3216237674,importadorad@empresa.co,
988,Cliente,Logística Express,976107271-9,3157317976,logísticaexp@empresa.co,
989,Proveedor,Grupo Comercial XYZ Corp,902651957-0,3157604270,grupocomerci@empresa.co,"Transversal 92 #14-58, Barranquilla"
990,Proveedor,Distribuciones Andinas Ltda,920013543-5,3152827851,distribucion@empresa.co,"Avenida 19 #81-11, Bogotá"
991,Proveedor,Logística Express Ltda,822518722-2,3148944257,logísticaexp@yahoo.com,
992,Cliente,Grupo Comercial XYZ Corp,840429595-0,3137820513,grupocomerci@gmail.com,"Avenida 89 #27-97, Cúcuta"
993,Cliente,Cadena de Valor SAS Ltda,975022233-3,3138740538,cadenadevalo@outlook.com,"Transversal 72 #95-94, Bogotá"
994,Proveedor,Almacenes Progreso Corp,900847456-2,3201228581,almacenespro@hotmail.com,"Transversal 96 #16-22, Barranquilla"
995,Cliente,Importadora del Valle,932925085-2,3189801144,,"Carrera 96 #71-54, Manizales"
996,Cliente,Importadora del Valle Ltda,993258225-4,3166408741,importadorad@yahoo.com,
997,Cliente,Logística Express & Cía,,3128920692,logísticaexp@outlook.com,"Carrera 120 #43-96, Cali"
998,Cliente,Corporación Integral,911750471-2,3108893570,corporacióni@gmail.com,"Calle 40 #90-25, Barranquilla"
999,Cliente,Cadena de Valor SAS Ltda,825424749-0,3178863382,cadenadevalo@yahoo.com,"Carrera 9 #45-82, Cúcuta"
1000,Proveedor,Soluciones Empresariales Corp,851711584-4,3128149873,solucionesem@yahoo.com,"Avenida 48 #80-99, Manizales"
1001,,Cadena de Valor SAS & Cía,820797338-9,3102727655,cadenadevalo@hotmail.com,"Avenida 23 #34-73, Bogotá"
1002,Cliente,Inversiones Omega & Cía,997908206-9,3188942448,inversioneso@hotmail.com,"Carrera 1 #30-28, Bogotá"
1003,Proveedor,GlobalTrade Colombia SAS,844243099-7,3211004141,globaltradec@empresa.co,"Calle 115 #7-18, Cúcuta"
1004,Cliente,Almacenes Progreso Corp,887802382-4,3162967908,almacenespro@hotmail.com,"Transversal 51 #49-50, Bucaramanga"
1005,Proveedor,Servicios y Bienes SA SA,962505723-3,3105659649,serviciosybi@hotmail.com,"Diagonal 72 #57-63, Cartagena"
1006,Cliente,Cadena de Valor SAS Ltda,847784842-0,3217135212,cadenadevalo@outlook.com,"Avenida 94 #55-28, Ibagué"
1007,Cliente,Logística Express Ltda,848051448-0,3118416881,logísticaexp@empresa.co,"Transversal 25 #1-76, Cartagena"
1008,Proveedor,Soluciones Empresariales SA,962879767-4,3005612919,solucionesem@outlook.com,
1009,Proveedor,Comercial del Norte & Cía,992744578-7,3178624921,comercialdel@outlook.com,"Carrera 61 #96-83, Cúcuta"
1010,Proveedor,Comercial del Norte SA,964529591-2,3193968018,comercialdel@hotmail.com,"Calle 54 #16-8, Bucaramanga"
1011,Proveedor,Comercial del Norte SA,946051298-4,3214257839,comercialdel@yahoo.com,"Calle 43 #87-41, Cali"
1012,OTRO,Nexo Comercial Corp,938604084-0,3187764121,nexocomercia@outlook.com,"Calle 9 #25-98, Cúcuta"
1013,Cliente,Suministros Globales SAS,811947640-4,3174333354,suministrosg@yahoo.com,"Diagonal 23 #82-96, Medellín"
1014,Proveedor,Cadena de Valor SAS SA,891657954-7,3172444438,cadenadevalo@yahoo.com,"Diagonal 12 #15-12, Cali"
1015,Proveedor,TechSupply SAS SA,845455743-0,3117283563,techsupplysa@outlook.com,"Calle 113 #93-32, Cartagena"
1016,Proveedor,  LOGÍSTICA EXPRESS CORP  ,883345737-0,3145816345,logísticaexp@hotmail.com,"Avenida 18 #73-41, Manizales"
1017,Proveedor,Logística Express SA,847543162-4,3128375236,logísticaexp@empresa.co,"Calle 63 #46-75, Pereira"
1018,Proveedor,Servicios y Bienes SA Ltda,809859926-9,3143612283,serviciosybi@yahoo.com,"Transversal 27 #90-56, Pereira"
1019,Cliente,Grupo Comercial XYZ SAS,987811892-8,3165512234,grupocomerci@gmail.com,"Transversal 99 #27-34, Barranquilla"
1020,Proveedor,Comercial del Norte,927563165-2,3156418889,comercialdel@empresa.co,"Transversal 49 #85-76, Medellín"
1021,Cliente,Importadora del Valle Corp,802120184-2,3148977497,importadorad@empresa.co,"Avenida 83 #13-24, Pereira"
1022,Proveedor,Red de Proveedores & Cía,805838462-7,3208657887,reddeproveed@yahoo.com,"Transversal 89 #56-94, Manizales"
1023,,Mercantil del Sur SA,961314119-5,3157730232,mercantildel@empresa.co,"Calle 119 #30-98, Cúcuta"
1024,Cliente,Abastecedores Nacionales & Cía,,3109593363,abastecedore@hotmail.com,"Avenida 114 #77-90, Cúcuta"
1025,Proveedor,Nexo Comercial SAS,978081805-5,3201902615,nexocomercia@gmail.com,"Avenida 102 #99-19, Pereira"
1026,Proveedor,TechSupply SAS Ltda,976793900-2,3113886829,techsupplysa@empresa.co,"Avenida 11 #24-31, Barranquilla"
1027,Cliente,Mercantil del Sur SAS,801327354-7,3106783305,mercantildel@gmail.com,"Diagonal 71 #88-51, Barranquilla"
1028,Proveedor,Distribuidora Latina Ltda,825722790-6,3106341139,distribuidor@hotmail.com,"Diagonal 99 #42-37, Manizales"
1029,Cliente,Cadena de Valor SAS,931079536-9,3004719408,cadenadevalo@yahoo.com,"Carrera 99 #31-48, Pereira"
1030,Cliente,Distribuciones Andinas & Cía,820741908-3,3109387763,distribucion@hotmail.com,"Calle 28 #39-56, Bogotá"
1031,Proveedor,TechSupply SAS Ltda,876494475-4,3149064003,techsupplysa@gmail.com,"Avenida 54 #23-21, Manizales"
1032,Proveedor,Importadora del Valle Ltda,892955673-1,3187785940,importadorad@gmail.com,"Carrera 41 #17-74, Cúcuta"
1033,Cliente,Red de Proveedores,975507726-6,3141914547,reddeproveed@empresa.co,"Diagonal 34 #95-82, Bogotá"
1034,Cliente,Red de Proveedores & Cía,927116880-5,3219976215,reddeproveed@empresa.co,"Calle 101 #23-55, Cúcuta"
1035,Proveedor,Suministros Globales SAS,890493803-9,3124315396,suministrosg@yahoo.com,"Transversal 94 #59-56, Medellín"
1036,Cliente,Comercial del Norte,923547610-5,3007195765,comercialdel@empresa.co,"Diagonal 44 #87-38, Medellín"
1037,Cliente,TechSupply SAS SA,911953754-0,3156446430,techsupplysa@empresa.co,"Calle 77 #15-46, Medellín"
1038,Proveedor,Distribuidora Latina SAS,822561156-8,3013114845,distribuidor@hotmail.com,"Diagonal 56 #36-45, Bucaramanga"
1039,Cliente,Mercantil del Sur Corp,810909481-1,3137254467,mercantildel@gmail.com,"Carrera 78 #93-82, Bogotá"
1040,Cliente,Suministros Globales SA,913422008-6,3004085839,suministrosg@empresa.co,"Calle 108 #56-15, Barranquilla"
1041,Proveedor,Grupo Comercial XYZ & Cía,986363230-0,3138934254,grupocomerci@hotmail.com,
1042,Cliente,Comercial del Norte & Cía,848656721-4,3121084742,comercialdel@outlook.com,
1043,Cliente,Red de Proveedores & Cía,826077887-3,3111303213,reddeproveed@empresa.co,"Carrera 9 #79-37, Ibagué"
1044,Cliente,Nexo Comercial Ltda,945346504-6,3151210843,nexocomercia@empresa.co,"Avenida 41 #45-57, Cali"
1045,Proveedor,Corporación Integral SAS,980653290-6,3127760181,corporacióni@gmail.com,"Transversal 11 #81-63, Cúcuta"
1046,Cliente,Suministros Globales SAS,,3206290495,suministrosg@outlook.com,"Diagonal 4 #20-80, Ibagué"
1047,Cliente,Soluciones Empresariales & Cía,911506207-0,3205762844,solucionesem@yahoo.com,"Diagonal 31 #49-69, Cali"
1048,Cliente,Importadora del Valle,858600904-3,3015854470,importadorad@hotmail.com,"Carrera 99 #95-52, Cúcuta"
1049,Cliente,Logística Express Ltda,885739222-5,3182772324,logísticaexp@empresa.co,"Transversal 69 #69-51, Barranquilla"
1050,Cliente,Corporación Integral Ltda,920649906-2,3503980080,corporacióni@outlook.com,"Avenida 1 #69-43, Bucaramanga"
1051,Cliente,Importadora del Valle Ltda,912278385-6,3111487227,importadorad@yahoo.com,"Carrera 18 #79-80, Cúcuta"
1052,Cliente,GlobalTrade Colombia & Cía,806129353-5,3175193310,globaltradec@hotmail.com,"Transversal 81 #61-88, Bogotá"
1053,Cliente,Distribuciones Andinas Corp,948191769-8,3214238532,distribucion@hotmail.com,"Diagonal 48 #93-31, Cali"
1054,Proveedor,Logística Express SA,878646735-1,3501518244,logísticaexp@hotmail.com,"Transversal 60 #59-32, Ibagué"
1055,Cliente,Mercantil del Sur SAS,934275425-1,3206557607,mercantildel@hotmail.com,"Carrera 60 #93-9, Medellín"
1056,Cliente,Almacenes Progreso & Cía,903432367-1,3207997602,almacenespro@empresa.co,"Transversal 16 #92-78, Cúcuta"
1057,Proveedor,Red de Proveedores Ltda,878641674-6,3211669519,reddeproveed@empresa.co,"Diagonal 92 #66-81, Bucaramanga"
1058,Proveedor,Importadora del Valle,870464064-9,3202875419,importadorad@hotmail.com,"Avenida 53 #85-44, Cali"
1059,Cliente,Corporación Integral SAS,826071982-5,3182242680,corporacióni@outlook.com,"Diagonal 97 #32-97, Cartagena"
1060,Cliente,Red de Proveedores SA,987787157-4,3175618750,reddeproveed@yahoo.com,
1061,Cliente,Mercantil del Sur SA,,3123655874,mercantildel@yahoo.com,"Avenida 61 #92-57, Cartagena"
1062,Cliente,Proveedores Unidos SAS,903140062-4,3184823830,,"Carrera 75 #39-19, Ibagué"
1063,Cliente,Soluciones Empresariales Corp,928036822-9,3503859007,solucionesem@empresa.co,"Carrera 76 #65-41, Cúcuta"
1064,Proveedor,Corporación Integral Corp,940992199-7,3109120146,corporacióni@outlook.com,"Calle 86 #9-44, Barranquilla"
1065,Cliente,Mercantil del Sur SAS,963380886-1,3184304141,mercantildel@empresa.co,"Diagonal 59 #73-82, Medellín"
1066,Proveedor,Servicios y Bienes SA SAS,897592482-0,3142658260,serviciosybi@empresa.co,"Transversal 9 #35-71, Cúcuta"
1067,Proveedor,  CADENA DE VALOR SAS  ,919892092-9,3165160278,cadenadevalo@hotmail.com,"Avenida 103 #95-24, Barranquilla"
1068,Proveedor,Red de Proveedores SAS,963514158-4,3165655284,reddeproveed@gmail.com,"Carrera 94 #9-17, Cúcuta"
1069,Proveedor,Logística Express SAS,,3158789179,logísticaexp@gmail.com,"Transversal 113 #7-41, Bogotá"
1070,Proveedor,Importadora del Valle Ltda,927784889-3,3014606999,importadorad@yahoo.com,"Diagonal 39 #73-2, Ibagué"
1071,Cliente,Importadora del Valle Corp,972503967-3,3178654679,importadorad@gmail.com,"Avenida 97 #53-77, Cartagena"
1072,Cliente,TechSupply SAS SA,938029574-4,3186027079,techsupplysa@empresa.co,"Transversal 32 #44-36, Cúcuta"
1073,Proveedor,Red de Proveedores,930883878-0,3139548795,reddeproveed@outlook.com,"Diagonal 21 #23-9, Manizales"
1074,Cliente,Importadora del Valle Ltda,971230407-8,3214064453,importadorad@hotmail.com,"Calle 98 #30-28, Cartagena"
1075,Cliente,Inversiones Omega & Cía,827626602-4,3504528113,inversioneso@yahoo.com,"Carrera 42 #21-25, Manizales"
1076,Proveedor,TechSupply SAS & Cía,887424397-8,3157994575,techsupplysa@empresa.co,"Carrera 120 #34-61, Cartagena"
1077,Cliente,Grupo Comercial XYZ SA,884650221-7,,grupocomerci@yahoo.com,"Diagonal 98 #54-1, Manizales"
1078,Proveedor,Almacenes Progreso SA,922645399-4,3004392572,almacenespro@hotmail.com,"Avenida 38 #48-4, Pereira"
1079,Proveedor,Distribuidora Latina SA,857708215-9,3168383705,distribuidor@empresa.co,"Calle 10 #32-21, Pereira"
1080,OTRO,Nexo Comercial Ltda,977011235-6,3199171197,nexocomercia@hotmail.com,"Avenida 78 #76-49, Medellín"
1081,Cliente,Abastecedores Nacionales & Cía,917608114-4,3018916176,abastecedore@hotmail.com,"Calle 42 #94-53, Cali"
1082,Proveedor,Nexo Comercial SA,950816807-1,3155114220,nexocomercia@empresa.co,"Transversal 70 #98-85, Cartagena"
1083,Proveedor,Grupo Comercial XYZ Corp,837706474-1,3216267395,grupocomerci@empresa.co,"Diagonal 96 #28-24, Pereira"
1084,Cliente,Red de Proveedores SA,853414677-4,3121388196,reddeproveed@hotmail.com,"Calle 83 #53-55, Manizales"
1085,Proveedor,Comercial del Norte & Cía,937509195-5,3008335114,comercialdel@gmail.com,
1086,Proveedor,Inversiones Omega Corp,997148074-1,3172545911,inversioneso@yahoo.com,"Calle 69 #21-66, Bogotá"
1087,Proveedor,Red de Proveedores & Cía,819618218-6,,reddeproveed@outlook.com,"Diagonal 114 #95-20, Pereira"
1088,Cliente,Nexo Comercial SA,941657138-6,3501360433,,"Transversal 38 #1-80, Manizales"
1089,Cliente,Mercantil del Sur SA,840398172-4,3214739473,mercantildel@yahoo.com,"Avenida 69 #59-84, Barranquilla"
1090,Proveedor,Nexo Comercial SA,850693330-2,3116175463,nexocomercia@hotmail.com,"Calle 4 #69-78, Medellín"
1091,Proveedor,  CADENA DE VALOR SAS SA  ,887902154-5,3504860502,cadenadevalo@hotmail.com,"Carrera 39 #21-55, Cartagena"
1092,Proveedor,Logística Express SA,836859453-7,3017293367,logísticaexp@gmail.com,"Diagonal 112 #96-95, Barranquilla"
1093,Cliente,Red de Proveedores Ltda,853321411-3,3207383812,reddeproveed@yahoo.com,"Calle 12 #23-65, Ibagué"
1094,Proveedor,Importadora del Valle SAS,832308440-7,3197012792,importadorad@empresa.co,"Diagonal 25 #27-12, Cúcuta"
1095,Proveedor,Abastecedores Nacionales & Cía,922662589-0,3007375830,abastecedore@outlook.com,"Diagonal 110 #13-46, Pereira"
1096,Cliente,Suministros Globales Ltda,861568042-1,3187537849,,"Calle 36 #94-83, Pereira"
1097,Proveedor,Mercantil del Sur SAS,834345860-8,3103352507,mercantildel@outlook.com,"Calle 8 #77-27, Cartagena"
1098,Cliente,Almacenes Progreso SAS,846283639-2,3509700658,almacenespro@hotmail.com,"Carrera 47 #15-21, Medellín"
1099,Cliente,Grupo Comercial XYZ Ltda,871184074-9,3131477784,grupocomerci@gmail.com,"Avenida 4 #61-5, Cali"
1100,Cliente,Comercial del Norte & Cía,960660627-8,3103653695,comercialdel@gmail.com,"Calle 45 #29-12, Manizales"
1101,OTRO,Importadora del Valle Ltda,911421340-8,3153254948,importadorad@yahoo.com,"Calle 40 #61-61, Cartagena"
1102,Proveedor,GlobalTrade Colombia Corp,928255734-7,3194293151,globaltradec@hotmail.com,"Carrera 66 #17-19, Barranquilla"
1103,Cliente,Importadora del Valle Corp,875779268-9,3015190592,importadorad@hotmail.com,"Avenida 24 #94-85, Cartagena"
1104,Cliente,Red de Proveedores Corp,835354855-5,3147287608,reddeproveed@hotmail.com,"Transversal 95 #5-96, Manizales"
1105,Proveedor,Logística Express SAS,838374047-0,3214990114,logísticaexp@hotmail.com,"Diagonal 42 #2-74, Bucaramanga"
1106,Cliente,Soluciones Empresariales SAS,921360773-3,3155409130,solucionesem@yahoo.com,"Diagonal 16 #96-36, Cúcuta"
1107,Cliente,Inversiones Omega SAS,891531924-7,3208655712,inversioneso@gmail.com,"Avenida 98 #67-34, Bogotá"
1108,OTRO,Almacenes Progreso Corp,945846026-2,3014810526,almacenespro@outlook.com,"Calle 16 #71-92, Cartagena"
1109,Cliente,Grupo Comercial XYZ Ltda,948524945-1,3219467858,grupocomerci@hotmail.com,"Diagonal 105 #66-25, Cali"
1110,Proveedor,Mercantil del Sur,996873870-5,3163546298,mercantildel@yahoo.com,"Transversal 68 #7-69, Pereira"
1111,Cliente,Servicios y Bienes SA SAS,842614074-1,3183778902,serviciosybi@yahoo.com,"Carrera 108 #97-92, Cali"
1112,OTRO,GlobalTrade Colombia Ltda,874738171-0,3145974384,globaltradec@outlook.com,"Transversal 54 #61-60, Pereira"
1113,,Distribuciones Andinas,990143854-8,3186227870,distribucion@hotmail.com,"Transversal 77 #9-8, Manizales"
1114,Cliente,TechSupply SAS SAS,842800157-6,3144244232,techsupplysa@hotmail.com,"Avenida 10 #29-36, Cali"
1115,Proveedor,Importadora del Valle Corp,855252362-7,3105621624,importadorad@empresa.co,"Calle 82 #16-67, Cartagena"
1116,Proveedor,GlobalTrade Colombia Ltda,977280528-7,3123094878,globaltradec@yahoo.com,"Transversal 59 #20-10, Pereira"
1117,Cliente,Comercial del Norte Ltda,830289605-7,3143826222,comercialdel@outlook.com,"Avenida 29 #67-14, Bogotá"
1118,Cliente,GlobalTrade Colombia & Cía,864771487-7,3218255765,globaltradec@outlook.com,"Calle 82 #14-99, Cartagena"
1119,Cliente,Abastecedores Nacionales SA,912647693-4,3132394075,abastecedore@gmail.com,"Calle 92 #63-32, Ibagué"
1120,Cliente,Nexo Comercial Ltda,827908012-7,3167305252,nexocomercia@yahoo.com,"Transversal 112 #86-49, Medellín"
1121,Proveedor,Nexo Comercial Corp,954518301-1,3015003283,nexocomercia@empresa.co,"Transversal 87 #91-78, Manizales"
1122,Cliente,Comercial del Norte SA,923679749-9,3219770547,comercialdel@gmail.com,"Diagonal 105 #81-96, Manizales"
